postcode,gemeente,lat,lon
1012RV,Amsterdam,52.37036369,4.88968271
1012RW,Amsterdam,52.36971563,4.88933035
1012RX,Amsterdam,52.36921091,4.88912299
1012RZ,Amsterdam,52.37739666,4.89508169
1012SB,Amsterdam,52.37692621,4.89433793
1012SC,Amsterdam,52.37664546,4.89382705
1012SE,Amsterdam,52.37626524,4.89317043
1012SG,Amsterdam,52.37583134,4.89257316
1012SH,Amsterdam,52.37546059,4.89203393
1012SJ,Amsterdam,52.3748558,4.89140922
1012SK,Amsterdam,52.37666658,4.89376686
1012SL,Amsterdam,52.37587579,4.89245518
1012SM,Amsterdam,52.37416076,4.89069743
1012SN,Amsterdam,52.3778577,4.89572277
1012SP,Amsterdam,52.37751344,4.89506571
1012SR,Amsterdam,52.37667096,4.89347431
1012ST,Amsterdam,52.37591143,4.89238135
1012SV,Amsterdam,52.37496322,4.89130523
1012SW,Amsterdam,52.37854667,4.89498081
1012SX,Amsterdam,52.37818302,4.89398618
1012SZ,Amsterdam,52.37774698,4.89441107
1012TA,Amsterdam,52.377435,4.89349518
1012TB,Amsterdam,52.37748165,4.89390587
1012TC,Amsterdam,52.37679482,4.89300299
1012TD,Amsterdam,52.37676911,4.89273856
1012TE,Amsterdam,52.37604446,4.89195399
1012TG,Amsterdam,52.37511336,4.89067208
1012TH,Amsterdam,52.3744185,4.89000435
1012TJ,Amsterdam,52.37335609,4.88956103
1012TK,Amsterdam,52.37889638,4.89478601
1012TL,Amsterdam,52.37888152,4.89553518
1012TM,Amsterdam,52.37848044,4.89634738
1012TN,Amsterdam,52.37764121,4.89716542
1012TP,Amsterdam,52.37812265,4.89676255
1012TR,Amsterdam,52.37804905,4.89635215
1012TS,Amsterdam,52.37735681,4.89414223
1012TT,Amsterdam,52.37655726,4.89284449
1012TV,Amsterdam,52.37637969,4.89259641
1012TW,Amsterdam,52.376009,4.89207187
1012TX,Amsterdam,52.37559337,4.89154783
1012TZ,Amsterdam,52.37525894,4.89109633
1012VA,Amsterdam,52.37500594,4.89077608
1012VB,Amsterdam,52.3743611,4.89005222
1012VC,Amsterdam,52.37830866,4.89394073
1012VD,Amsterdam,52.37689123,4.89241448
1012VE,Amsterdam,52.37653008,4.89202199
1012VG,Amsterdam,52.37615982,4.89160024
1012VH,Amsterdam,52.37564514,4.89103326
1012VJ,Amsterdam,52.37504041,4.89042325
1012VK,Amsterdam,52.37476937,4.89008853
1012VM,Amsterdam,52.3719892,4.8900424
1012VN,Amsterdam,52.37279968,4.88975817
1012VP,Amsterdam,52.37133714,4.88948257
1012VR,Amsterdam,52.37062278,4.88931271
1012VS,Amsterdam,52.36927308,4.88894609
1012VT,Amsterdam,52.37303777,4.88946152
1012VV,Amsterdam,52.37098124,4.88895602
1012VW,Amsterdam,52.37092724,4.88904498
1012VX,Amsterdam,52.37019846,4.88886228
1012VZ,Amsterdam,52.37018005,4.8887597
1012WB,Amsterdam,52.36961342,4.88866328
1012WC,Amsterdam,52.36887578,4.88851006
1012WE,Amsterdam,52.37268893,4.88906925
1012WG,Amsterdam,52.37174428,4.88884491
1012WH,Amsterdam,52.37093462,4.88866312
1012WJ,Amsterdam,52.37051369,4.88858487
1012WK,Amsterdam,52.37011597,4.88848143
1012WL,Amsterdam,52.36932856,4.88834153
1012WN,Amsterdam,52.36875597,4.88829616
1012WP,Amsterdam,52.3681682,4.88909064
1012WR,Amsterdam,52.36734447,4.89310386
1012WS,Amsterdam,52.36946767,4.89033882
1012WT,Amsterdam,52.3697898,4.8899975
1012WV,Amsterdam,52.36915933,4.88968153
1012WX,Amsterdam,52.36892407,4.89144615
1012WZ,Amsterdam,52.36909575,4.89166448
1012XA,Amsterdam,52.36895201,4.88953702
1012XB,Amsterdam,52.36881511,4.89118307
1012XC,Amsterdam,52.36797295,4.89182385
1012XD,Amsterdam,52.36946771,4.89103533
1012XE,Amsterdam,52.36876944,4.89100739
1012XG,Amsterdam,52.36830333,4.89130626
1012XH,Amsterdam,52.36790918,4.89161901
1012XJ,Amsterdam,52.36740908,4.89238809
1012XK,Amsterdam,52.36873176,4.89059668
1012XL,Amsterdam,52.36837203,4.89054198
1012XM,Amsterdam,52.36854881,4.88983521
1012XN,Amsterdam,52.36790918,4.89161901
1012XP,Amsterdam,52.36758642,4.89065346
1012XR,Amsterdam,52.36797843,4.89141095
1012XS,Amsterdam,52.3676518,4.89054477
1012XT,Amsterdam,52.36895772,4.89304625
1012XV,Amsterdam,52.36772468,4.89272655
1012XW,Amsterdam,52.37478845,4.89249668
1012XX,Amsterdam,52.36862057,4.89487987
1012XZ,Amsterdam,52.37367065,4.89170148
1012ZA,Amsterdam,52.36906374,4.89476301
1012ZD,Amsterdam,52.36880072,4.89419328
1012ZE,Amsterdam,52.36855874,4.89435748
1012ZG,Amsterdam,52.3683077,4.8945071
1012ZH,Amsterdam,52.37581937,4.89693144
1012ZJ,Amsterdam,52.37546976,4.89639538
1012ZK,Amsterdam,52.37445395,4.89203049
1012ZL,Amsterdam,52.37241563,4.89033517
1012ZX,Amsterdam,52.37012768,4.8932172
1013AA,Amsterdam,52.38259425,4.89356993
1013AC,Amsterdam,52.39826497,4.8766249
1013AD,Amsterdam,52.38356144,4.89273663
1013AE,Amsterdam,52.38334319,4.8933304
1013AG,Amsterdam,52.38071493,4.89335585
1013AJ,Amsterdam,52.38861942,4.89218891
1013AK,Amsterdam,52.39564251,4.87897588
1013AL,Amsterdam,52.39026035,4.8913251
1013AM,Amsterdam,52.39660595,4.87791105
1013AP,Amsterdam,52.39598495,4.87847887
1013AR,Amsterdam,52.39839239,4.87610036
1013AS,Amsterdam,52.39083461,4.89109832
1013AV,Amsterdam,52.38727187,4.8880975
1013AW,Amsterdam,52.39252138,4.89040366
1013AZ,Amsterdam,52.38332574,4.8911346
1013BB,Amsterdam,52.39796901,4.87682493
1013BC,Amsterdam,52.39790447,4.87323047
1013BD,Amsterdam,52.39439285,4.873649
1013BE,Amsterdam,52.39550419,4.87122653
1013BG,Amsterdam,52.39417705,4.86576201
1013BH,Amsterdam,52.38341255,4.89151918
1013BJ,Amsterdam,52.39911043,4.85756162
1013BK,Amsterdam,52.4017126,4.86460068
1013BL,Amsterdam,52.40272568,4.86403035
1013BM,Amsterdam,52.40318139,4.86903204
1013BN,Amsterdam,52.40346619,4.86689428
1013BP,Amsterdam,52.38538543,4.89261347
1013BR,Amsterdam,52.38429557,4.89205278
1013BS,Amsterdam,52.41165786,4.86164678
1013BT,Amsterdam,52.40309111,4.86333539
1013BV,Amsterdam,52.38557072,4.89178883
1013BW,Amsterdam,52.38744517,4.88869782
1013BX,Amsterdam,52.38552152,4.89292041
1013BZ,Amsterdam,52.38838199,4.88282611
1013CA,Amsterdam,52.38897308,4.88233462
1013CB,Amsterdam,52.38920501,4.88403601
1013CC,Amsterdam,52.3893958,4.88240326
1013CD,Amsterdam,52.38981008,4.8826042
1013CE,Amsterdam,52.39015746,4.88186574
1013CG,Amsterdam,52.38650816,4.89243936
1013CH,Amsterdam,52.38928494,4.8816994
1013CJ,Amsterdam,52.38921927,4.8810538
1013CK,Amsterdam,52.38962313,4.88091697
1013CL,Amsterdam,52.39016092,4.88057296
1013CM,Amsterdam,52.39031213,4.88020397
1013CN,Amsterdam,52.39007,4.88880051
1013CP,Amsterdam,52.39000027,4.88931545
1013CR,Amsterdam,52.39073008,4.88904966
1013CS,Amsterdam,52.38898485,4.88088019
1013CT,Amsterdam,52.38764604,4.88944472
1013CW,Amsterdam,52.38756113,4.8863609
1013CX,Amsterdam,52.39562144,4.86312983
1013CZ,Amsterdam,52.39677281,4.88250327
1013DA,Amsterdam,52.38322358,4.88718836
1013DB,Amsterdam,52.38366934,4.88633142
1013DC,Amsterdam,52.38323387,4.88749669
1013DD,Amsterdam,52.38379585,4.88649156
1013DE,Amsterdam,52.38354028,4.88982863
1013DG,Amsterdam,52.38369945,4.88920995
1013DH,Amsterdam,52.38352826,4.88910905
1013DJ,Amsterdam,52.3843104,4.88915902
1013DK,Amsterdam,52.38432093,4.88952611
1013DL,Amsterdam,52.38505709,4.8893269
1013DM,Amsterdam,52.38484102,4.88924119
1013DN,Amsterdam,52.38474605,4.89016763
1013DP,Amsterdam,52.38240238,4.88853419
1013DR,Amsterdam,52.38858631,4.87806432
1013DS,Amsterdam,52.38874713,4.87784212
1013DT,Amsterdam,52.39191311,4.87629259
1013DV,Amsterdam,52.39097413,4.87739051
1013DW,Amsterdam,52.39124299,4.87721113
1013DX,Amsterdam,52.39160121,4.8769132
1013DZ,Amsterdam,52.39241633,4.8762721
1013EA,Amsterdam,52.37987784,4.89272769
1013EB,Amsterdam,52.37993914,4.89261085
1013EC,Amsterdam,52.38004597,4.89228602
1013ED,Amsterdam,52.38022194,4.89152547
1013EE,Amsterdam,52.38037251,4.89099506
1013EG,Amsterdam,52.38039849,4.89075978
1013EH,Amsterdam,52.37923466,4.89400386
1013EJ,Amsterdam,52.3794218,4.89361993
1013EK,Amsterdam,52.37977896,4.89305785
1013EL,Amsterdam,52.38002174,4.89262553
1013EM,Amsterdam,52.38050677,4.89086137
1013EN,Amsterdam,52.38086355,4.89021115
1013EP,Amsterdam,52.38105961,4.88981239
1013ER,Amsterdam,52.37935204,4.89413473
1013ES,Amsterdam,52.37991426,4.89317384
1013ET,Amsterdam,52.38030541,4.89214139
1013EV,Amsterdam,52.38043801,4.89161118
1013EW,Amsterdam,52.38063314,4.89099214
1013EX,Amsterdam,52.38091295,4.89048567
1013EZ,Amsterdam,52.38124865,4.88988371
1013GA,Amsterdam,52.37952378,4.89436781
1013GB,Amsterdam,52.37996935,4.89345228
1013GC,Amsterdam,52.37963535,4.89310351
1013GD,Amsterdam,52.37968866,4.89295605
1013GE,Amsterdam,52.38025982,4.89413933
1013GG,Amsterdam,52.37996128,4.89367267
1013GH,Amsterdam,52.38023756,4.89311149
1013GJ,Amsterdam,52.38088676,4.89145929
1013GK,Amsterdam,52.38111125,4.89141272
1013GL,Amsterdam,52.38037127,4.89284563
1013GM,Amsterdam,52.38097737,4.89163453
1013GN,Amsterdam,52.38186064,4.89008247
1013GP,Amsterdam,52.38109401,4.88944483
1013GR,Amsterdam,52.38114794,4.88944422
1013GS,Amsterdam,52.38216393,4.88953563
1013GT,Amsterdam,52.38120745,4.88863575
1013GW,Amsterdam,52.37905351,4.89366808
1013GX,Amsterdam,52.37930074,4.8926079
1013GZ,Amsterdam,52.37973319,4.89070848
1013HA,Amsterdam,52.38008867,4.88974985
1013HB,Amsterdam,52.38089141,4.88828682
1013HC,Amsterdam,52.38116791,4.88778434
1013HD,Amsterdam,52.3814803,4.88726676
1013HE,Amsterdam,52.38189953,4.88651297
1013HG,Amsterdam,52.38272907,4.88502014
1013HH,Amsterdam,52.38373264,4.88299212
1013HK,Amsterdam,52.38318223,4.88591097
1013HL,Amsterdam,52.38328071,4.88582173
1013HM,Amsterdam,52.38366158,4.88489279
1013HN,Amsterdam,52.38466957,4.8848219
1013HP,Amsterdam,52.38421734,4.88415137
1013HR,Amsterdam,52.38458057,4.88291342
1013HS,Amsterdam,52.38439269,4.88444899
1013HT,Amsterdam,52.38429391,4.883137
1013HV,Amsterdam,52.3846054,4.88241373
1013HW,Amsterdam,52.38370703,4.88674226
1013HX,Amsterdam,52.38271061,4.88795601
1013HZ,Amsterdam,52.3823075,4.88734556
1013JA,Amsterdam,52.38245075,4.88723571
1013JB,Amsterdam,52.38322183,4.88890686
1013JC,Amsterdam,52.38168907,4.88908675
1013JD,Amsterdam,52.38194459,4.88867153
1013JE,Amsterdam,52.38228357,4.88806553
1013JG,Amsterdam,52.38277403,4.88714936
1013JH,Amsterdam,52.38315856,4.8866897
1013JJ,Amsterdam,52.3834074,4.88602593
1013JK,Amsterdam,52.38383969,4.88531992
1013JL,Amsterdam,52.38126678,4.88855456
1013JM,Amsterdam,52.38209056,4.88705426
1013JN,Amsterdam,52.38266146,4.88603436
1013JP,Amsterdam,52.38307177,4.88529533
1013JR,Amsterdam,52.38331255,4.88485196
1013JS,Amsterdam,52.38152083,4.88835317
1013JT,Amsterdam,52.3817527,4.88792463
1013JV,Amsterdam,52.38227018,4.88702285
1013JW,Amsterdam,52.38296579,4.88573716
1013JX,Amsterdam,52.38362611,4.8846134
1013JZ,Amsterdam,52.38170224,4.88874769
1013KA,Amsterdam,52.38184499,4.8884964
1013KB,Amsterdam,52.38209465,4.88802359
1013KC,Amsterdam,52.38247838,4.88737301
1013KD,Amsterdam,52.3829511,4.88651579
1013KE,Amsterdam,52.38329894,4.88588028
1013KG,Amsterdam,52.38351295,4.88548128
1013KH,Amsterdam,52.38380741,4.88497855
1013KJ,Amsterdam,52.38280718,4.88648804
1013KK,Amsterdam,52.38388337,4.88381733
1013KL,Amsterdam,52.38398803,4.88306704
1013KM,Amsterdam,52.38378809,4.88891519
1013KN,Amsterdam,52.38388664,4.88884064
1013KP,Amsterdam,52.38487611,4.88903516
1013KR,Amsterdam,52.38602722,4.88919849
1013KS,Amsterdam,52.3832484,4.8892156
1013KT,Amsterdam,52.38745391,4.88991729
1013KV,Amsterdam,52.3854364,4.8897633
1013KW,Amsterdam,52.38724445,4.89012493
1013KX,Amsterdam,52.38552794,4.89015886
1013LA,Amsterdam,52.38752891,4.88724263
1013LB,Amsterdam,52.38721386,4.88712867
1013LC,Amsterdam,52.38864578,4.88994763
1013LD,Amsterdam,52.38859374,4.88612889
1013LE,Amsterdam,52.38392944,4.88828642
1013LG,Amsterdam,52.38471494,4.88837546
1013LH,Amsterdam,52.38560364,4.88892416
1013LJ,Amsterdam,52.38547844,4.88907246
1013LL,Amsterdam,52.3856432,4.8876458
1013LM,Amsterdam,52.38642217,4.88694664
1013LN,Amsterdam,52.38524348,4.88663679
1013LP,Amsterdam,52.38488529,4.88694929
1013LR,Amsterdam,52.38562652,4.88795445
1013LT,Amsterdam,52.38552494,4.88730929
1013LV,Amsterdam,52.38668564,4.88548945
1013LX,Amsterdam,52.38565991,4.88522197
1013LZ,Amsterdam,52.38577475,4.88475062
1013MA,Amsterdam,52.38629863,4.88536162
1013MB,Amsterdam,52.38677514,4.8854003
1013MC,Amsterdam,52.38789805,4.88527007
1013MD,Amsterdam,52.38790934,4.88581346
1013ME,Amsterdam,52.38658448,4.8849471
1013MG,Amsterdam,52.38632304,4.8847591
1013MH,Amsterdam,52.38737604,4.88509971
1013MJ,Amsterdam,52.38589752,4.88402948
1013MK,Amsterdam,52.3863392,4.88433294
1013ML,Amsterdam,52.38749275,4.88506901
1013MM,Amsterdam,52.38505567,4.89421295
1013MN,Amsterdam,52.38768211,4.88521376
1013MP,Amsterdam,52.39011246,4.88608235
1013MR,Amsterdam,52.38965224,4.88564685
1013MS,Amsterdam,52.38787808,4.88480024
1013MT,Amsterdam,52.38716653,4.88444107
1013MV,Amsterdam,52.38643644,4.88394992
1013MX,Amsterdam,52.39065452,4.88462187
1013MZ,Amsterdam,52.38780113,4.88361126
1013NA,Amsterdam,52.38683687,4.88300527
1013NB,Amsterdam,52.38716927,4.88297211
1013NC,Amsterdam,52.38725652,4.88235417
1013ND,Amsterdam,52.38755172,4.88202764
1013NE,Amsterdam,52.387884,4.8819651
1013NG,Amsterdam,52.38833104,4.88141649
1013NH,Amsterdam,52.38974099,4.88964155
1013NJ,Amsterdam,52.38927945,4.89102758
1013NK,Amsterdam,52.38888881,4.89003305
1013NL,Amsterdam,52.38906676,4.88960505
1013NM,Amsterdam,52.38877913,4.88746357
1013NN,Amsterdam,52.38872304,4.88695006
1013NP,Amsterdam,52.38924565,4.88939738
1013NR,Amsterdam,52.3892542,4.88929445
1013NS,Amsterdam,52.38919024,4.88904544
1013NT,Amsterdam,52.38886565,4.88666934
1013NV,Amsterdam,52.38906269,4.88650553
1013NX,Amsterdam,52.38918163,4.88700364
1013NZ,Amsterdam,52.38922502,4.8866359
1013PA,Amsterdam,52.3892513,4.88647402
1013PB,Amsterdam,52.38933467,4.88706067
1013PC,Amsterdam,52.38934328,4.88697244
1013PD,Amsterdam,52.38935183,4.88686951
1013PE,Amsterdam,52.38951398,4.88695582
1013PG,Amsterdam,52.38950511,4.8869853
1013PH,Amsterdam,52.38951379,4.88691175
1013PJ,Amsterdam,52.38970288,4.88912782
1013PK,Amsterdam,52.38938678,4.88876412
1013PL,Amsterdam,52.38959716,4.88749842
1013PM,Amsterdam,52.3896499,4.88721871
1013PN,Amsterdam,52.38931694,4.88711963
1013PP,Amsterdam,52.38946705,4.88861632
1013PR,Amsterdam,52.38945726,4.88842546
1013PS,Amsterdam,52.38970996,4.88654229
1013PT,Amsterdam,52.3897534,4.88618923
1013PV,Amsterdam,52.38971572,4.8879084
1013PW,Amsterdam,52.39067224,4.88456291
1013PX,Amsterdam,52.39085448,4.88303303
1013RA,Amsterdam,52.39109012,4.88138501
1013RB,Amsterdam,52.39096568,4.88170962
1013RC,Amsterdam,52.39103607,4.88135624
1013RD,Amsterdam,52.3910878,4.88084148
1013RE,Amsterdam,52.3911404,4.88053238
1013RG,Amsterdam,52.3911651,4.88000324
1013RH,Amsterdam,52.39121802,4.87976758
1013RJ,Amsterdam,52.38993548,4.88461533
1013RK,Amsterdam,52.39024092,4.88458249
1013RL,Amsterdam,52.39027337,4.88375946
1013RM,Amsterdam,52.3902906,4.88358298
1013RN,Amsterdam,52.39031675,4.88339171
1013RP,Amsterdam,52.39034296,4.88321513
1013RR,Amsterdam,52.38671073,4.88293326
1013RS,Amsterdam,52.38742591,4.8799285
1013RT,Amsterdam,52.38744338,4.87981079
1013RV,Amsterdam,52.38744338,4.87981079
1013RW,Amsterdam,52.38753218,4.87956005
1013RX,Amsterdam,52.38988133,4.8740831
1013RZ,Amsterdam,52.39058475,4.87256185
1013SB,Amsterdam,52.39075334,4.87206042
1013SC,Amsterdam,52.39128077,4.8714079
1013SE,Amsterdam,52.3915857,4.87125745
1013SG,Amsterdam,52.39207904,4.87103134
1013SH,Amsterdam,52.39238403,4.87089557
1013SJ,Amsterdam,52.38878846,4.87700433
1013SK,Amsterdam,52.38874542,4.87744552
1013SL,Amsterdam,52.38884346,4.87725342
1013SM,Amsterdam,52.38908151,4.88036494
1013SN,Amsterdam,52.38895141,4.87936752
1013SP,Amsterdam,52.38912147,4.87920398
1013SR,Amsterdam,52.38757291,4.88067598
1013ST,Amsterdam,52.38871938,4.87975211
1013SV,Amsterdam,52.3865929,4.88269957
1013SW,Amsterdam,52.38701066,4.88160782
1013SX,Amsterdam,52.38752992,4.88113184
1013SZ,Amsterdam,52.38791505,4.88081896
1013TA,Amsterdam,52.38919043,4.87939618
1013TB,Amsterdam,52.38958812,4.87903705
1013TC,Amsterdam,52.38992862,4.8787981
1013TD,Amsterdam,52.39037628,4.87839633
1013TE,Amsterdam,52.39074356,4.87811299
1013TG,Amsterdam,52.39114754,4.87800552
1013TH,Amsterdam,52.38931235,4.87970126
1013TJ,Amsterdam,52.39005571,4.87909045
1013TK,Amsterdam,52.39096957,4.8784189
1013TL,Amsterdam,52.39052806,4.87815954
1013TM,Amsterdam,52.39030901,4.87738347
1013TN,Amsterdam,52.39069812,4.87799599
1013TP,Amsterdam,52.39029699,4.87667847
1013TR,Amsterdam,52.39200028,4.87064092
1013TS,Amsterdam,52.39120764,4.87102531
1013TX,Amsterdam,52.39054268,4.87738078
1013VB,Amsterdam,52.38974598,4.87812445
1013VD,Amsterdam,52.38902135,4.87891133
1013VG,Amsterdam,52.38980971,4.87831469
1013VH,Amsterdam,52.38992629,4.87825459
1013VJ,Amsterdam,52.39028452,4.87795667
1013VK,Amsterdam,52.39064255,4.87761468
1013VL,Amsterdam,52.39062527,4.87777647
1013VM,Amsterdam,52.38801988,4.88011267
1013VN,Amsterdam,52.38823526,4.88003676
1013VP,Amsterdam,52.3879781,4.87856535
1013VR,Amsterdam,52.38901605,4.87767745
1013VS,Amsterdam,52.38915029,4.87754369
1013VT,Amsterdam,52.38942814,4.87736422
1013VV,Amsterdam,52.3895713,4.87721567
1013VW,Amsterdam,52.38866864,4.87840124
1013VX,Amsterdam,52.38937592,4.87776145
1013VZ,Amsterdam,52.3895013,4.87765718
1013WB,Amsterdam,52.38973415,4.87746353
1013WC,Amsterdam,52.3904418,4.87691185
1013WD,Amsterdam,52.39109578,4.87641954
1013WE,Amsterdam,52.38997152,4.87415551
1013WG,Amsterdam,52.39017759,4.87400622
1013WH,Amsterdam,52.39120613,4.87317567
1013WJ,Amsterdam,52.39201331,4.87262238
1013WK,Amsterdam,52.39000912,4.87453702
1013WL,Amsterdam,52.39016139,4.87441774
1013WN,Amsterdam,52.39030468,4.87429856
1013WP,Amsterdam,52.39114668,4.87364243
1013WR,Amsterdam,52.39193526,4.87310442
1013WS,Amsterdam,52.39229418,4.87296804
1013WT,Amsterdam,52.39146149,4.87369755
1013WV,Amsterdam,52.39202539,4.87731966
1013WZ,Amsterdam,52.39214121,4.87708327
1013XA,Amsterdam,52.39206868,4.8769372
1013XB,Amsterdam,52.3918233,4.87630832
1013XC,Amsterdam,52.39171361,4.87588355
1013XD,Amsterdam,52.39145229,4.87572497
1013XE,Amsterdam,52.39126689,4.87441964
1013XG,Amsterdam,52.39088293,4.87292565
1013XH,Amsterdam,52.39050791,4.87559898
1013XL,Amsterdam,52.39057602,4.87591712
1013XM,Amsterdam,52.39123526,4.87541897
1013XP,Amsterdam,52.38990054,4.876448
1013XR,Amsterdam,52.38959307,4.87601084
1013XS,Amsterdam,52.39024971,4.87613548
1013XT,Amsterdam,52.39036654,4.87613413
1013XV,Amsterdam,52.39196713,4.87216384
1013XW,Amsterdam,52.39126804,4.87261268
1013XX,Amsterdam,52.39119359,4.87202592
1013XZ,Amsterdam,52.39183875,4.8715777
1013ZA,Amsterdam,52.39250406,4.87162872
1013ZB,Amsterdam,52.39245809,4.87553707
1013ZC,Amsterdam,52.39218841,4.87552549
1013ZD,Amsterdam,52.39188272,4.87549964
1013ZE,Amsterdam,52.39244917,4.87555186
1013ZG,Amsterdam,52.392681,4.87512315
1013ZH,Amsterdam,52.39240362,4.87333405
1013ZJ,Amsterdam,52.39205356,4.87344094
1013ZK,Amsterdam,52.39140884,4.87399197
1013ZL,Amsterdam,52.39252107,4.87555103
1013ZM,Amsterdam,52.3916052,4.87783867
1013ZN,Amsterdam,52.39218633,4.87712683
1013ZP,Amsterdam,52.39257975,4.87665218
1013ZR,Amsterdam,52.39269398,4.87604853
1013ZS,Amsterdam,52.39270828,4.87519629
1013ZT,Amsterdam,52.39263346,4.87452136
1013ZV,Amsterdam,52.39271824,4.87334509
1013ZW,Amsterdam,52.39275074,4.8725514
1013ZX,Amsterdam,52.39275602,4.87169925
1013ZZ,Amsterdam,52.39348578,4.87210212
1014AA,Amsterdam,52.39130047,4.86360694
1014AC,Amsterdam,52.38826068,4.84716107
1014AD,Amsterdam,52.38820542,4.84686795
1014AE,Amsterdam,52.38698014,4.84622186
1014AG,Amsterdam,52.38550161,4.84719467
1014AH,Amsterdam,52.38630274,4.84549568
1014AJ,Amsterdam,52.39212498,4.86715241
1014AK,Amsterdam,52.39346718,4.86173024
1014AM,Amsterdam,52.3914345,4.84544766
1014AN,Amsterdam,52.38978541,4.85639729
1014AP,Amsterdam,52.39291026,4.85375953
1014AR,Amsterdam,52.3924466,4.85189277
1014AS,Amsterdam,52.39026427,4.85097083
1014AT,Amsterdam,52.3947074,4.85478719
1014AV,Amsterdam,52.38978773,4.85291569
1014AW,Amsterdam,52.38973388,4.84944435
1014AX,Amsterdam,52.38974054,4.8524168
1014AZ,Amsterdam,52.38790453,4.86392615
1014BA,Amsterdam,52.39051298,4.84636973
1014BB,Amsterdam,52.389683,4.84765789
1014BC,Amsterdam,52.39762071,4.84800205
1014BD,Amsterdam,52.40233331,4.84365515
1014BE,Amsterdam,52.38591128,4.87491046
1014BG,Amsterdam,52.38564038,4.84887969
1014BH,Amsterdam,52.38969496,4.85827871
1014BJ,Amsterdam,52.39779586,4.85293671
1014BK,Amsterdam,52.39766026,4.85276203
1014BL,Amsterdam,52.38560634,4.85475476
1014BM,Amsterdam,52.39642624,4.85415799
1014BN,Amsterdam,52.39744545,4.85097211
1014BP,Amsterdam,52.39588979,4.84881649
1014BS,Amsterdam,52.39676681,4.85195002
1014BT,Amsterdam,52.39681288,4.85021575
1014BV,Amsterdam,52.39643541,4.85220379
1014BW,Amsterdam,52.39617235,4.85565965
1014BX,Amsterdam,52.38764005,4.87538702
1014BZ,Amsterdam,52.39776319,4.85167352
1014CB,Amsterdam,52.38801738,4.85241299
1014CC,Amsterdam,52.39020663,4.85412994
1014CE,Amsterdam,52.39466539,4.84836122
1014DA,Amsterdam,52.38589309,4.87461399
1014DB,Amsterdam,52.38607131,4.8742594
1014DC,Amsterdam,52.3864963,4.87071442
1014DD,Amsterdam,52.38684291,4.86894027
1014ZA,Amsterdam,52.3943236,4.87286408
1014ZB,Amsterdam,52.39438494,4.87646244
1014ZC,Amsterdam,52.39360213,4.87763729
1014ZE,Amsterdam,52.39313856,4.87773453
1014ZG,Amsterdam,52.39264819,4.87845386
1014ZJ,Amsterdam,52.39242864,4.87966395
1014ZK,Amsterdam,52.39190723,4.88210561
1014ZL,Amsterdam,52.39193746,4.88119228
1014ZM,Amsterdam,52.39181697,4.88295504
1014ZP,Amsterdam,52.39361,4.88612373
1015AA,Amsterdam,52.37876518,4.89349506
1015AB,Amsterdam,52.37827634,4.89295815
1015AC,Amsterdam,52.37762745,4.89223003
1015AD,Amsterdam,52.37709474,4.89164854
1015AE,Amsterdam,52.37634541,4.8908492
1015AG,Amsterdam,52.37584883,4.8903114
1015AH,Amsterdam,52.37513539,4.88949701
1015AJ,Amsterdam,52.37481048,4.88917759
1015AK,Amsterdam,52.37884288,4.89273049
1015AL,Amsterdam,52.37898594,4.89255266
1015AM,Amsterdam,52.37802086,4.891741
1015AN,Amsterdam,52.378187,4.89243233
1015AP,Amsterdam,52.37715716,4.89153036
1015AR,Amsterdam,52.37722961,4.89166172
1015AS,Amsterdam,52.37637201,4.89076079
1015AT,Amsterdam,52.37662457,4.89097825
1015AV,Amsterdam,52.37531593,4.8896859
1015AW,Amsterdam,52.37467432,4.88885604
1015BA,Amsterdam,52.37905673,4.89228751
1015BB,Amsterdam,52.37865065,4.89189551
1015BC,Amsterdam,52.37816337,4.89143099
1015BD,Amsterdam,52.37773044,4.89106868
1015BE,Amsterdam,52.37717107,4.89056093
1015BG,Amsterdam,52.37612442,4.88958872
1015BH,Amsterdam,52.37533937,4.88884857
1015BJ,Amsterdam,52.37498757,4.88854413
1015BK,Amsterdam,52.37908918,4.89145002
1015BL,Amsterdam,52.37867423,4.89108749
1015BM,Amsterdam,52.37825016,4.89069571
1015BN,Amsterdam,52.37797944,4.89043439
1015BP,Amsterdam,52.37760954,4.89010075
1015BR,Amsterdam,52.37735691,4.88986861
1015BS,Amsterdam,52.37689683,4.88946256
